County,Year,subgroup1,subgroup_cat1,subgroup2,subgroup_cat2,aaRate10K,count,cRate10K,dailyMean
Greene,2014-2016,AgeGroup,35+,Total,Total,80.003,296,99.5,0.27
Greene,2015-2017,AgeGroup,35+,Total,Total,82.258,307,103.39,0.28
Greene,2016-2018,AgeGroup,35+,Total,Total,79.527,296,99.66,0.27
Hamilton,2000-2002,AgeGroup,35+,Total,Total,116.35,48,137.67,0.044
Hamilton,2001-2003,AgeGroup,35+,Total,Total,111.322,44,126.41,0.04
Hamilton,2002-2004,AgeGroup,35+,Total,Total,100.793,40,114.68,0.036
Hamilton,2003-2005,AgeGroup,35+,Total,Total,83.412,33,94.15,0.03
Hamilton,2004-2006,AgeGroup,35+,Total,Total,86.571,33,94.29,0.03
Hamilton,2005-2007,AgeGroup,35+,Total,Total,101.688,37,105.89,0.034
Hamilton,2006-2008,AgeGroup,35+,Total,Total,116.775,45,129.14,0.041
Hamilton,2007-2009,AgeGroup,35+,Total,Total,115.149,46,132.72,0.042
Hamilton,2008-2010,AgeGroup,35+,Total,Total,102.924,43,124.53,0.039
Hamilton,2009-2011,AgeGroup,35+,Total,Total,82.755,34,99.13,0.031
Hamilton,2010-2012,AgeGroup,35+,Total,Total,72.685,29,84.78,0.026
Hamilton,2011-2013,AgeGroup,35+,Total,Total,68.588,30,88.18,0.027
Hamilton,2012-2014,AgeGroup,35+,Total,Total,70.072,30,88.52,0.027
Hamilton,2013-2015,AgeGroup,35+,Total,Total,69.186,29,85.74,0.026
Hamilton,2014-2016,AgeGroup,35+,Total,Total,76.216,29,86.42,0.026
Hamilton,2015-2017,AgeGroup,35+,Total,Total,67.252,28,84.19,0.026
Hamilton,2016-2018,AgeGroup,35+,Total,Total,66.808,30,91.21,0.027
Herkimer,2000-2002,AgeGroup,35+,Total,Total,140.873,583,161.08,0.532
Herkimer,2001-2003,AgeGroup,35+,Total,Total,134.142,557,153.44,0.509
Herkimer,2002-2004,AgeGroup,35+,Total,Total,116.635,490,134.35,0.447
Herkimer,2003-2005,AgeGroup,35+,Total,Total,101.223,432,117.82,0.394
Herkimer,2004-2006,AgeGroup,35+,Total,Total,99.019,424,115.13,0.387
Herkimer,2005-2007,AgeGroup,35+,Total,Total,93.501,404,109.23,0.369
Herkimer,2006-2008,AgeGroup,35+,Total,Total,89.131,386,103.83,0.352
Herkimer,2007-2009,AgeGroup,35+,Total,Total,83.543,362,96.82,0.33
Herkimer,2008-2010,AgeGroup,35+,Total,Total,80.924,355,94.62,0.324
Herkimer,2009-2011,AgeGroup,35+,Total,Total,81.694,363,96.63,0.332
Herkimer,2010-2012,AgeGroup,35+,Total,Total,81.629,367,97.69,0.335
Herkimer,2011-2013,AgeGroup,35+,Total,Total,83.225,374,99.72,0.341
Herkimer,2012-2014,AgeGroup,35+,Total,Total,84.293,379,101.34,0.346
Herkimer,2013-2015,AgeGroup,35+,Total,Total,83.789,372,99.89,0.34
Herkimer,2014-2016,AgeGroup,35+,Total,Total,81.907,370,99.76,0.338
Herkimer,2015-2017,AgeGroup,35+,Total,Total,75.492,349,94.35,0.318
Herkimer,2016-2018,AgeGroup,35+,Total,Total,75.566,347,93.92,0.317
Jefferson,2000-2002,AgeGroup,35+,Total,Total,142.712,730,140.33,0.666
Jefferson,2001-2003,AgeGroup,35+,Total,Total,148.388,767,146.96,0.7
Jefferson,2002-2004,AgeGroup,35+,Total,Total,143.187,748,142.72,0.682
Jefferson,2003-2005,AgeGroup,35+,Total,Total,132.846,701,132.74,0.64
Jefferson,2004-2006,AgeGroup,35+,Total,Total,126.162,676,126.72,0.617
Jefferson,2005-2007,AgeGroup,35+,Total,Total,119.262,651,120.61,0.595
Jefferson,2006-2008,AgeGroup,35+,Total,Total,115.79,643,118.48,0.587
Jefferson,2007-2009,AgeGroup,35+,Total,Total,110.509,611,112.24,0.557
Jefferson,2008-2010,AgeGroup,35+,Total,Total,115.062,635,116.67,0.579
Jefferson,2009-2011,AgeGroup,35+,Total,Total,107.649,595,109.65,0.543
Jefferson,2010-2012,AgeGroup,35+,Total,Total,109.022,613,113.39,0.559
Jefferson,2011-2013,AgeGroup,35+,Total,Total,107.567,606,112.95,0.553
Jefferson,2012-2014,AgeGroup,35+,Total,Total,104.034,592,110.88,0.54
Jefferson,2013-2015,AgeGroup,35+,Total,Total,94.24,537,101.15,0.49
Jefferson,2014-2016,AgeGroup,35+,Total,Total,87.429,509,96.33,0.464
Jefferson,2015-2017,AgeGroup,35+,Total,Total,90.369,523,99.47,0.477
Jefferson,2016-2018,AgeGroup,35+,Total,Total,92.116,541,103.36,0.494
Kings,2000-2002,AgeGroup,35+,Total,Total,114.872,13446,114.57,12.268
Kings,2001-2003,AgeGroup,35+,Total,Total,119.88,14159,119.87,12.931
Kings,2002-2004,AgeGroup,35+,Total,Total,124.515,14801,124.84,13.505
Kings,2003-2005,AgeGroup,35+,Total,Total,125.311,14968,125.98,13.657
Kings,2004-2006,AgeGroup,35+,Total,Total,118.88,14242,119.78,12.995
Kings,2005-2007,AgeGroup,35+,Total,Total,107.875,12999,109.18,11.871
Kings,2006-2008,AgeGroup,35+,Total,Total,100.532,12169,101.93,11.103
Kings,2007-2009,AgeGroup,35+,Total,Total,98.007,11985,99.76,10.935
Kings,2008-2010,AgeGroup,35+,Total,Total,96.436,11930,98.47,10.885
Kings,2009-2011,AgeGroup,35+,Total,Total,91.934,11562,94.38,10.559
Kings,2010-2012,AgeGroup,35+,Total,Total,88.364,11317,91.2,10.326
Kings,2011-2013,AgeGroup,35+,Total,Total,84.03,11000,87.47,10.036
Kings,2012-2014,AgeGroup,35+,Total,Total,81.161,10835,85.11,9.886
Kings,2013-2015,AgeGroup,35+,Total,Total,78.556,10668,82.9,9.742
Kings,2014-2016,AgeGroup,35+,Total,Total,77.578,10686,82.32,9.75
Kings,2015-2017,AgeGroup,35+,Total,Total,74.34,10354,79.3,9.447
Kings,2016-2018,AgeGroup,35+,Total,Total,71.8,10106,77.21,9.221
Lewis,2000-2002,AgeGroup,35+,Total,Total,121.471,179,124.7,0.163
Lewis,2001-2003,AgeGroup,35+,Total,Total,129.587,195,134.9,0.178
Lewis,2002-2004,AgeGroup,35+,Total,Total,123.97,189,129.91,0.172
Lewis,2003-2005,AgeGroup,35+,Total,Total,104.061,162,110.47,0.148
Lewis,2004-2006,AgeGroup,35+,Total,Total,97.146,153,103.53,0.14
Lewis,2005-2007,AgeGroup,35+,Total,Total,97.916,157,105.34,0.143
Lewis,2006-2008,AgeGroup,35+,Total,Total,90.245,147,97.93,0.134
Lewis,2007-2009,AgeGroup,35+,Total,Total,94.758,157,103.99,0.143
Lewis,2008-2010,AgeGroup,35+,Total,Total,94.715,155,102.31,0.141
Lewis,2009-2011,AgeGroup,35+,Total,Total,101.525,167,109.92,0.153
Lewis,2010-2012,AgeGroup,35+,Total,Total,95.987,159,104.46,0.145
Lewis,2011-2013,AgeGroup,35+,Total,Total,100.686,173,113.39,0.158
Lewis,2012-2014,AgeGroup,35+,Total,Total,99.009,172,112.33,0.157
Lewis,2013-2015,AgeGroup,35+,Total,Total,88.968,156,101.76,0.142
Lewis,2014-2016,AgeGroup,35+,Total,Total,78.96,143,93.21,0.13
Lewis,2015-2017,AgeGroup,35+,Total,Total,71.465,130,84.8,0.119
Lewis,2016-2018,AgeGroup,35+,Total,Total,78.178,139,90.59,0.127
Livingston,2000-2002,AgeGroup,35+,Total,Total,167.739,526,158.92,0.48
Livingston,2001-2003,AgeGroup,35+,Total,Total,149.62,480,143.37,0.438
Livingston,2002-2004,AgeGroup,35+,Total,Total,132.065,435,128.37,0.397
Livingston,2003-2005,AgeGroup,35+,Total,Total,119.001,403,117.43,0.368
Livingston,2004-2006,AgeGroup,35+,Total,Total,106.106,369,106.19,0.337
Livingston,2005-2007,AgeGroup,35+,Total,Total,107.523,381,108.42,0.348
Livingston,2006-2008,AgeGroup,35+,Total,Total,91.252,332,93.45,0.303
Livingston,2007-2009,AgeGroup,35+,Total,Total,90.247,334,93.28,0.305
Livingston,2008-2010,AgeGroup,35+,Total,Total,82.486,314,87.39,0.286
Livingston,2009-2011,AgeGroup,35+,Total,Total,82.204,318,88.67,0.29
Livingston,2010-2012,AgeGroup,35+,Total,Total,78.916,310,86.68,0.283
Livingston,2011-2013,AgeGroup,35+,Total,Total,78.385,312,87.41,0.285
Livingston,2012-2014,AgeGroup,35+,Total,Total,75.455,306,85.71,0.279
Livingston,2013-2015,AgeGroup,35+,Total,Total,74.662,311,87.07,0.284
Livingston,2014-2016,AgeGroup,35+,Total,Total,71.032,297,83.14,0.271
Livingston,2015-2017,AgeGroup,35+,Total,Total,73.331,306,85.71,0.279
Livingston,2016-2018,AgeGroup,35+,Total,Total,72.251,306,85.74,0.279
Madison,2000-2002,AgeGroup,35+,Total,Total,120.735,439,120.42,0.401
Madison,2001-2003,AgeGroup,35+,Total,Total,115.523,430,116.23,0.393
Madison,2002-2004,AgeGroup,35+,Total,Total,113.625,431,115.08,0.393
Madison,2003-2005,AgeGroup,35+,Total,Total,103.728,398,105.08,0.363
Madison,2004-2006,AgeGroup,35+,Total,Total,98.159,383,99.95,0.349
Madison,2005-2007,AgeGroup,35+,Total,Total,87.479,349,89.87,0.319
Madison,2006-2008,AgeGroup,35+,Total,Total,85.762,352,89.59,0.321
Madison,2007-2009,AgeGroup,35+,Total,Total,79.898,334,84.27,0.305
Madison,2008-2010,AgeGroup,35+,Total,Total,78.683,335,83.95,0.306
Madison,2009-2011,AgeGroup,35+,Total,Total,72.741,314,78.26,0.287
Madison,2010-2012,AgeGroup,35+,Total,Total,73.68,328,81.52,0.299
Madison,2011-2013,AgeGroup,35+,Total,Total,71.656,322,79.88,0.294
Madison,2012-2014,AgeGroup,35+,Total,Total,64.269,296,73.29,0.27
Madison,2013-2015,AgeGroup,35+,Total,Total,62.142,290,71.66,0.265
Madison,2014-2016,AgeGroup,35+,Total,Total,59.45,288,71.13,0.263
Madison,2015-2017,AgeGroup,35+,Total,Total,64.372,310,76.55,0.283
Madison,2016-2018,AgeGroup,35+,Total,Total,68.306,330,81.28,0.301
Monroe,2000-2002,AgeGroup,35+,Total,Total,139.133,5618,145.46,5.126
Monroe,2001-2003,AgeGroup,35+,Total,Total,127.73,5219,134.24,4.766
Monroe,2002-2004,AgeGroup,35+,Total,Total,123.031,5069,129.6,4.625
Monroe,2003-2005,AgeGroup,35+,Total,Total,114.92,4792,121.86,4.372
Monroe,2004-2006,AgeGroup,35+,Total,Total,107.696,4545,114.94,4.147
Monroe,2005-2007,AgeGroup,35+,Total,Total,99.387,4256,107.16,3.887
Monroe,2006-2008,AgeGroup,35+,Total,Total,91.246,3956,99.24,3.609
Monroe,2007-2009,AgeGroup,35+,Total,Total,88.362,3891,97.39,3.55
Monroe,2008-2010,AgeGroup,35+,Total,Total,84.87,3786,94.58,3.454
Monroe,2009-2011,AgeGroup,35+,Total,Total,81.809,3692,92.08,3.372
Monroe,2010-2012,AgeGroup,35+,Total,Total,78.711,3586,89.27,3.272
Monroe,2011-2013,AgeGroup,35+,Total,Total,75.907,3481,86.48,3.176
Monroe,2012-2014,AgeGroup,35+,Total,Total,74.498,3440,85.28,3.139
Monroe,2013-2015,AgeGroup,35+,Total,Total,71.304,3305,81.74,3.018
Monroe,2014-2016,AgeGroup,35+,Total,Total,72.775,3403,83.97,3.105
Monroe,2015-2017,AgeGroup,35+,Total,Total,73.163,3448,84.84,3.146
Monroe,2016-2018,AgeGroup,35+,Total,Total,72.687,3478,85.32,3.173
Montgomery,2000-2002,AgeGroup,35+,Total,Total,172.983,609,217.1,0.556
Montgomery,2001-2003,AgeGroup,35+,Total,Total,171.689,600,214.13,0.548
Montgomery,2002-2004,AgeGroup,35+,Total,Total,180.123,614,219.25,0.56
Montgomery,2003-2005,AgeGroup,35+,Total,Total,174.209,593,211.27,0.541
Montgomery,2004-2006,AgeGroup,35+,Total,Total,169.474,584,207.47,0.533
Montgomery,2005-2007,AgeGroup,35+,Total,Total,154.546,545,192.68,0.498
Montgomery,2006-2008,AgeGroup,35+,Total,Total,145.146,514,180.94,0.469
Montgomery,2007-2009,AgeGroup,35+,Total,Total,134.027,472,165.89,0.431
Montgomery,2008-2010,AgeGroup,35+,Total,Total,132.631,463,162.43,0.422
Montgomery,2009-2011,AgeGroup,35+,Total,Total,126.92,434,152.35,0.396
Montgomery,2010-2012,AgeGroup,35+,Total,Total,120.317,418,146.94,0.381
Montgomery,2011-2013,AgeGroup,35+,Total,Total,115.603,396,139.8,0.361
Montgomery,2012-2014,AgeGroup,35+,Total,Total,121.665,419,148.3,0.382
Montgomery,2013-2015,AgeGroup,35+,Total,Total,131.742,459,162.92,0.419
Montgomery,2014-2016,AgeGroup,35+,Total,Total,147.204,521,185.57,0.475
Montgomery,2015-2017,AgeGroup,35+,Total,Total,141.413,505,180.43,0.461
Montgomery,2016-2018,AgeGroup,35+,Total,Total,154.243,535,191.15,0.488
Nassau,2000-2002,AgeGroup,35+,Total,Total,117.334,9317,123.69,8.501
Nassau,2001-2003,AgeGroup,35+,Total,Total,116.111,9348,123.39,8.537
Nassau,2002-2004,AgeGroup,35+,Total,Total,115.512,9415,123.78,8.59
Nassau,2003-2005,AgeGroup,35+,Total,Total,110.543,9113,119.57,8.315
Nassau,2004-2006,AgeGroup,35+,Total,Total,100.774,8372,109.83,7.639
Nassau,2005-2007,AgeGroup,35+,Total,Total,93.282,7837,102.87,7.157
Nassau,2006-2008,AgeGroup,35+,Total,Total,88.201,7498,98.38,6.841
Nassau,2007-2009,AgeGroup,35+,Total,Total,84.742,7333,95.92,6.691
Nassau,2008-2010,AgeGroup,35+,Total,Total,79.074,6953,90.48,6.344
Nassau,2009-2011,AgeGroup,35+,Total,Total,75.083,6683,86.54,6.103
Nassau,2010-2012,AgeGroup,35+,Total,Total,75.236,6777,87.4,6.183
Nassau,2011-2013,AgeGroup,35+,Total,Total,75.828,6888,88.61,6.285
Nassau,2012-2014,AgeGroup,35+,Total,Total,74.826,6865,88.1,6.264
Nassau,2013-2015,AgeGroup,35+,Total,Total,72.075,6651,85.14,6.074
Nassau,2014-2016,AgeGroup,35+,Total,Total,71.165,6619,84.52,6.039
Nassau,2015-2017,AgeGroup,35+,Total,Total,74.217,6957,88.62,6.348
Nassau,2016-2018,AgeGroup,35+,Total,Total,75.646,7147,90.84,6.521
New York County,2000-2002,AgeGroup,35+,Total,Total,75.45,5973,74.55,5.45
New York County,2001-2003,AgeGroup,35+,Total,Total,75.076,6028,74.65,5.505
New York County,2002-2004,AgeGroup,35+,Total,Total,75.202,6125,75.36,5.589
New York County,2003-2005,AgeGroup,35+,Total,Total,73.614,6076,74.22,5.544
New York County,2004-2006,AgeGroup,35+,Total,Total,72.601,6069,73.66,5.537
New York County,2005-2007,AgeGroup,35+,Total,Total,68.529,5792,70.0,5.289
New York County,2006-2008,AgeGroup,35+,Total,Total,66.566,5685,68.57,5.187
New York County,2007-2009,AgeGroup,35+,Total,Total,63.492,5482,66.12,5.002
New York County,2008-2010,AgeGroup,35+,Total,Total,61.916,5419,65.28,4.944
New York County,2009-2011,AgeGroup,35+,Total,Total,58.258,5181,62.02,4.732
New York County,2010-2012,AgeGroup,35+,Total,Total,57.294,5187,61.38,4.733
New York County,2011-2013,AgeGroup,35+,Total,Total,55.289,5120,59.86,4.672
New York County,2012-2014,AgeGroup,35+,Total,Total,55.215,5225,60.48,4.767
New York County,2013-2015,AgeGroup,35+,Total,Total,52.343,5054,58.03,4.616
New York County,2014-2016,AgeGroup,35+,Total,Total,50.455,4949,56.41,4.516
New York County,2015-2017,AgeGroup,35+,Total,Total,48.5,4829,54.76,4.406
New York County,2016-2018,AgeGroup,35+,Total,Total,50.442,5077,57.41,4.632
Niagara,2000-2002,AgeGroup,35+,Total,Total,197.967,2606,214.81,2.378
Niagara,2001-2003,AgeGroup,35+,Total,Total,190.255,2527,207.4,2.308
Niagara,2002-2004,AgeGroup,35+,Total,Total,188.205,2517,205.55,2.297
Niagara,2003-2005,AgeGroup,35+,Total,Total,169.003,2281,185.35,2.081
Niagara,2004-2006,AgeGroup,35+,Total,Total,158.844,2170,175.43,1.98
Niagara,2005-2007,AgeGroup,35+,Total,Total,140.92,1947,156.73,1.778
Niagara,2006-2008,AgeGroup,35+,Total,Total,138.993,1943,155.88,1.773
Niagara,2007-2009,AgeGroup,35+,Total,Total,131.105,1851,148.13,1.689
Niagara,2008-2010,AgeGroup,35+,Total,Total,128.735,1846,147.32,1.684
Niagara,2009-2011,AgeGroup,35+,Total,Total,129.822,1891,150.69,1.727
Niagara,2010-2012,AgeGroup,35+,Total,Total,131.787,1938,154.49,1.768
Niagara,2011-2013,AgeGroup,35+,Total,Total,128.643,1898,151.59,1.732
Niagara,2012-2014,AgeGroup,35+,Total,Total,122.168,1814,145.06,1.655
Niagara,2013-2015,AgeGroup,35+,Total,Total,121.939,1814,145.18,1.657
Niagara,2014-2016,AgeGroup,35+,Total,Total,126.854,1872,149.97,1.708
Niagara,2015-2017,AgeGroup,35+,Total,Total,124.718,1840,147.58,1.679
Niagara,2016-2018,AgeGroup,35+,Total,Total,121.944,1805,144.86,1.647
Oneida,2000-2002,AgeGroup,35+,Total,Total,139.908,2075,159.88,1.893
Oneida,2001-2003,AgeGroup,35+,Total,Total,138.181,2057,158.02,1.879
Oneida,2002-2004,AgeGroup,35+,Total,Total,128.213,1918,146.76,1.75
Oneida,2003-2005,AgeGroup,35+,Total,Total,121.821,1826,139.07,1.666
Oneida,2004-2006,AgeGroup,35+,Total,Total,105.99,1604,121.56,1.464
Oneida,2005-2007,AgeGroup,35+,Total,Total,100.346,1533,115.67,1.4
Oneida,2006-2008,AgeGroup,35+,Total,Total,96.342,1481,111.42,1.351
Oneida,2007-2009,AgeGroup,35+,Total,Total,91.721,1428,107.3,1.303
Oneida,2008-2010,AgeGroup,35+,Total,Total,86.146,1343,100.87,1.225
Oneida,2009-2011,AgeGroup,35+,Total,Total,77.738,1217,91.5,1.111
Oneida,2010-2012,AgeGroup,35+,Total,Total,78.542,1224,92.2,1.117
Oneida,2011-2013,AgeGroup,35+,Total,Total,79.263,1234,93.28,1.126
Oneida,2012-2014,AgeGroup,35+,Total,Total,80.585,1257,95.31,1.147
Oneida,2013-2015,AgeGroup,35+,Total,Total,79.376,1229,93.52,1.122
Oneida,2014-2016,AgeGroup,35+,Total,Total,86.982,1353,103.33,1.234
Oneida,2015-2017,AgeGroup,35+,Total,Total,89.989,1409,107.86,1.286
Oneida,2016-2018,AgeGroup,35+,Total,Total,91.921,1465,112.23,1.337
Onondaga,2000-2002,AgeGroup,35+,Total,Total,117.941,2961,123.45,2.702
Onondaga,2001-2003,AgeGroup,35+,Total,Total,115.297,2931,121.31,2.677
Onondaga,2002-2004,AgeGroup,35+,Total,Total,110.644,2850,117.08,2.6
Onondaga,2003-2005,AgeGroup,35+,Total,Total,104.022,2709,110.58,2.472
Onondaga,2004-2006,AgeGroup,35+,Total,Total,96.102,2536,102.89,2.314
Onondaga,2005-2007,AgeGroup,35+,Total,Total,88.243,2356,95.17,2.152
Onondaga,2006-2008,AgeGroup,35+,Total,Total,83.326,2262,90.98,2.064
Onondaga,2007-2009,AgeGroup,35+,Total,Total,78.897,2173,87.07,1.983
Onondaga,2008-2010,AgeGroup,35+,Total,Total,77.881,2177,86.83,1.986
Onondaga,2009-2011,AgeGroup,35+,Total,Total,78.048,2201,87.45,2.01
Onondaga,2010-2012,AgeGroup,35+,Total,Total,79.679,2271,89.98,2.072
Onondaga,2011-2013,AgeGroup,35+,Total,Total,79.368,2287,90.43,2.087
Onondaga,2012-2014,AgeGroup,35+,Total,Total,73.939,2165,85.46,1.975
Onondaga,2013-2015,AgeGroup,35+,Total,Total,67.57,1987,78.28,1.815
Onondaga,2014-2016,AgeGroup,35+,Total,Total,66.807,1965,77.36,1.793
Onondaga,2015-2017,AgeGroup,35+,Total,Total,67.926,2004,78.89,1.828
Onondaga,2016-2018,AgeGroup,35+,Total,Total,69.687,2071,81.48,1.89
Ontario,2000-2002,AgeGroup,35+,Total,Total,143.964,812,145.73,0.741
Ontario,2001-2003,AgeGroup,35+,Total,Total,143.18,828,146.2,0.756
Ontario,2002-2004,AgeGroup,35+,Total,Total,130.53,775,134.7,0.707
Ontario,2003-2005,AgeGroup,35+,Total,Total,119.237,728,124.44,0.664
Ontario,2004-2006,AgeGroup,35+,Total,Total,109.719,684,115.13,0.624
Ontario,2005-2007,AgeGroup,35+,Total,Total,106.307,684,113.44,0.625
Ontario,2006-2008,AgeGroup,35+,Total,Total,99.489,649,106.15,0.592
Ontario,2007-2009,AgeGroup,35+,Total,Total,92.046,617,99.64,0.563
Ontario,2008-2010,AgeGroup,35+,Total,Total,84.09,576,91.85,0.526
Ontario,2009-2011,AgeGroup,35+,Total,Total,84.198,597,94.41,0.545
Ontario,2010-2012,AgeGroup,35+,Total,Total,82.864,593,93.24,0.541
Ontario,2011-2013,AgeGroup,35+,Total,Total,87.302,634,99.36,0.578
Ontario,2012-2014,AgeGroup,35+,Total,Total,83.232,615,95.98,0.561
Ontario,2013-2015,AgeGroup,35+,Total,Total,79.036,602,93.53,0.55
Ontario,2014-2016,AgeGroup,35+,Total,Total,73.639,572,88.57,0.522
Ontario,2015-2017,AgeGroup,35+,Total,Total,71.34,558,86.07,0.509
Ontario,2016-2018,AgeGroup,35+,Total,Total,72.582,576,88.45,0.526
Orange,2000-2002,AgeGroup,35+,Total,Total,148.978,2350,135.62,2.144
Orange,2001-2003,AgeGroup,35+,Total,Total,147.992,2399,135.83,2.191
Orange,2002-2004,AgeGroup,35+,Total,Total,141.941,2332,129.67,2.128
Orange,2003-2005,AgeGroup,35+,Total,Total,138.168,2303,125.99,2.101
Orange,2004-2006,AgeGroup,35+,Total,Total,122.919,2086,112.54,1.903
Orange,2005-2007,AgeGroup,35+,Total,Total,117.758,2051,109.31,1.873
Orange,2006-2008,AgeGroup,35+,Total,Total,116.3,2070,109.21,1.889
Orange,2007-2009,AgeGroup,35+,Total,Total,116.499,2102,110.0,1.918
Orange,2008-2010,AgeGroup,35+,Total,Total,115.756,2128,110.56,1.942
Orange,2009-2011,AgeGroup,35+,Total,Total,109.78,2057,106.3,1.879
Orange,2010-2012,AgeGroup,35+,Total,Total,108.179,2073,106.74,1.891
Orange,2011-2013,AgeGroup,35+,Total,Total,106.251,2064,106.07,1.883
Orange,2012-2014,AgeGroup,35+,Total,Total,107.392,2128,109.08,1.942
Orange,2013-2015,AgeGroup,35+,Total,Total,108.931,2207,112.73,2.016
Orange,2014-2016,AgeGroup,35+,Total,Total,108.855,2254,114.62,2.057
Orange,2015-2017,AgeGroup,35+,Total,Total,101.524,2155,109.09,1.966
Orange,2016-2018,AgeGroup,35+,Total,Total,92.168,1994,100.43,1.819
Orleans,2000-2002,AgeGroup,35+,Total,Total,190.195,433,186.57,0.395
Orleans,2001-2003,AgeGroup,35+,Total,Total,176.625,411,175.77,0.375
Orleans,2002-2004,AgeGroup,35+,Total,Total,170.535,404,171.19,0.369
Orleans,2003-2005,AgeGroup,35+,Total,Total,151.546,365,153.26,0.333
Orleans,2004-2006,AgeGroup,35+,Total,Total,142.136,346,143.75,0.316
Orleans,2005-2007,AgeGroup,35+,Total,Total,132.928,332,136.75,0.303
Orleans,2006-2008,AgeGroup,35+,Total,Total,143.395,365,149.3,0.333
Orleans,2007-2009,AgeGroup,35+,Total,Total,144.453,371,151.15,0.339
Orleans,2008-2010,AgeGroup,35+,Total,Total,145.397,377,153.37,0.344
Orleans,2009-2011,AgeGroup,35+,Total,Total,126.946,331,134.7,0.302
Orleans,2010-2012,AgeGroup,35+,Total,Total,139.199,375,152.89,0.342
Orleans,2011-2013,AgeGroup,35+,Total,Total,141.156,382,155.87,0.349
Orleans,2012-2014,AgeGroup,35+,Total,Total,158.132,432,176.86,0.394
Orleans,2013-2015,AgeGroup,35+,Total,Total,144.305,395,162.52,0.361
Orleans,2014-2016,AgeGroup,35+,Total,Total,139.141,389,160.95,0.355
Orleans,2015-2017,AgeGroup,35+,Total,Total,122.163,347,144.17,0.317
Orleans,2016-2018,AgeGroup,35+,Total,Total,105.328,304,126.47,0.277
Oswego,2000-2002,AgeGroup,35+,Total,Total,167.782,996,160.78,0.909
Oswego,2001-2003,AgeGroup,35+,Total,Total,156.52,946,151.06,0.864
Oswego,2002-2004,AgeGroup,35+,Total,Total,153.158,940,148.5,0.858
Oswego,2003-2005,AgeGroup,35+,Total,Total,153.076,949,148.58,0.866
Oswego,2004-2006,AgeGroup,35+,Total,Total,151.542,949,147.43,0.866
Oswego,2005-2007,AgeGroup,35+,Total,Total,144.432,915,141.35,0.836
Oswego,2006-2008,AgeGroup,35+,Total,Total,141.271,902,138.67,0.823
Oswego,2007-2009,AgeGroup,35+,Total,Total,129.341,841,128.92,0.767
Oswego,2008-2010,AgeGroup,35+,Total,Total,127.595,834,127.4,0.761
Oswego,2009-2011,AgeGroup,35+,Total,Total,130.624,869,132.4,0.794
Oswego,2010-2012,AgeGroup,35+,Total,Total,140.599,948,143.98,0.865
Oswego,2011-2013,AgeGroup,35+,Total,Total,143.819,988,149.81,0.901
Oswego,2012-2014,AgeGroup,35+,Total,Total,127.948,899,136.09,0.82
Oswego,2013-2015,AgeGroup,35+,Total,Total,112.981,799,120.89,0.73
Oswego,2014-2016,AgeGroup,35+,Total,Total,107.75,768,116.24,0.701
Oswego,2015-2017,AgeGroup,35+,Total,Total,112.834,819,124.08,0.747
Oswego,2016-2018,AgeGroup,35+,Total,Total,120.366,895,135.71,0.817
Otsego,2000-2002,AgeGroup,35+,Total,Total,165.88,617,187.74,0.563
Otsego,2001-2003,AgeGroup,35+,Total,Total,160.144,601,181.46,0.549
Otsego,2002-2004,AgeGroup,35+,Total,Total,154.247,587,175.63,0.536
Otsego,2003-2005,AgeGroup,35+,Total,Total,141.87,544,161.09,0.496
Otsego,2004-2006,AgeGroup,35+,Total,Total,127.495,495,145.16,0.452
Otsego,2005-2007,AgeGroup,35+,Total,Total,115.776,449,130.65,0.41
Otsego,2006-2008,AgeGroup,35+,Total,Total,104.771,418,120.97,0.381
Otsego,2007-2009,AgeGroup,35+,Total,Total,102.429,419,120.82,0.382
Otsego,2008-2010,AgeGroup,35+,Total,Total,105.156,436,125.46,0.398
Otsego,2009-2011,AgeGroup,35+,Total,Total,103.782,435,125.2,0.397
Otsego,2010-2012,AgeGroup,35+,Total,Total,104.964,446,128.6,0.407
Otsego,2011-2013,AgeGroup,35+,Total,Total,90.255,394,113.94,0.359
Otsego,2012-2014,AgeGroup,35+,Total,Total,90.325,399,115.78,0.364
Otsego,2013-2015,AgeGroup,35+,Total,Total,89.704,399,116.12,0.364
Otsego,2014-2016,AgeGroup,35+,Total,Total,106.907,472,137.7,0.431
Otsego,2015-2017,AgeGroup,35+,Total,Total,110.963,494,144.22,0.451
Otsego,2016-2018,AgeGroup,35+,Total,Total,111.625,498,145.43,0.454
Putnam,2000-2002,AgeGroup,35+,Total,Total,123.433,555,103.15,0.506
Putnam,2001-2003,AgeGroup,35+,Total,Total,118.992,549,100.13,0.501
Putnam,2002-2004,AgeGroup,35+,Total,Total,120.786,552,99.16,0.504
Putnam,2003-2005,AgeGroup,35+,Total,Total,109.084,505,89.57,0.461
Putnam,2004-2006,AgeGroup,35+,Total,Total,100.666,474,83.22,0.432
Putnam,2005-2007,AgeGroup,35+,Total,Total,79.763,395,68.71,0.361
Putnam,2006-2008,AgeGroup,35+,Total,Total,74.587,386,66.57,0.352
Putnam,2007-2009,AgeGroup,35+,Total,Total,74.126,391,66.84,0.357
Putnam,2008-2010,AgeGroup,35+,Total,Total,78.438,430,72.96,0.392
Putnam,2009-2011,AgeGroup,35+,Total,Total,73.724,408,68.84,0.373
